Simulation started: 14:50:07.959749300
Task number: 1000
Queue number: 20
Time limit: 200
Tasks:
Task{ID=242, arrivalTime=10, serviceTime=8}
TASK START: Task{ID=533, arrivalTime=46, serviceTime=5} at queue: 16 at time: 14:52:09.433910800
TASK END: Task{ID=155, arrivalTime=45, serviceTime=3} at queue: 15 at time: 14:52:09.449456500
TASK START: Task{ID=444, arrivalTime=46, serviceTime=4} at queue: 15 at time: 14:52:09.449456500
TASK END: Task{ID=769, arrivalTime=43, serviceTime=8} at queue: 1 at time: 14:52:09.465403300
TASK START: Task{ID=584, arrivalTime=46, serviceTime=4} at queue: 1 at time: 14:52:09.465403300
Time = 120
TASK END: Task{ID=728, arrivalTime=44, serviceTime=5} at queue: 3 at time: 14:52:09.513247100
TASK START: Task{ID=739, arrivalTime=46, serviceTime=7} at queue: 3 at time: 14:52:09.513247100
TASK END: Task{ID=295, arrivalTime=45, serviceTime=3} at queue: 7 at time: 14:52:09.513247100
TASK START: Task{ID=840, arrivalTime=46, serviceTime=8} at queue: 7 at time: 14:52:09.513247100
TASK END: Task{ID=685, arrivalTime=45, serviceTime=3} at queue: 17 at time: 14:52:10.410620800
TASK START: Task{ID=351, arrivalTime=47, serviceTime=3} at queue: 17 at time: 14:52:10.410620800
TASK END: Task{ID=305, arrivalTime=45, serviceTime=3} at queue: 11 at time: 14:52:10.441162100
TASK START: Task{ID=49, arrivalTime=47, serviceTime=6} at queue: 11 at time: 14:52:10.441162100
TASK END: Task{ID=176, arrivalTime=44, serviceTime=7} at queue: 13 at time: 14:52:10.457068900
TASK START: Task{ID=206, arrivalTime=47, serviceTime=5} at queue: 13 at time: 14:52:10.457068900
Time = 121
TASK END: Task{ID=546, arrivalTime=44, serviceTime=6} at queue: 0 at time: 14:52:10.504909700
TASK START: Task{ID=386, arrivalTime=47, serviceTime=5} at queue: 0 at time: 14:52:10.504909700
TASK END: Task{ID=895, arrivalTime=44, serviceTime=7} at queue: 8 at time: 14:52:11.435852400
TASK START: Task{ID=697, arrivalTime=47, serviceTime=7} at queue: 8 at time: 14:52:11.435852400
TASK END: Task{ID=967, arrivalTime=45, serviceTime=3} at queue: 18 at time: 14:52:11.451318200
TASK START: Task{ID=606, arrivalTime=47, serviceTime=4} at queue: 18 at time: 14:52:11.451318200
TASK END: Task{ID=399, arrivalTime=44, serviceTime=7} at queue: 12 at time: 14:52:11.483212500
TASK START: Task{ID=592, arrivalTime=47, serviceTime=4} at queue: 12 at time: 14:52:11.483212500
TASK END: Task{ID=357, arrivalTime=46, serviceTime=3} at queue: 6 at time: 14:52:11.499157100
Time = 122
TASK START: Task{ID=682, arrivalTime=47, serviceTime=4} at queue: 6 at time: 14:52:11.499157100
TASK END: Task{ID=580, arrivalTime=44, serviceTime=8} at queue: 2 at time: 14:52:12.430466200
TASK START: Task{ID=918, arrivalTime=47, serviceTime=7} at queue: 2 at time: 14:52:12.430466200
TASK END: Task{ID=261, arrivalTime=45, serviceTime=6} at queue: 4 at time: 14:52:12.445947600
TASK START: Task{ID=62, arrivalTime=48, serviceTime=6} at queue: 4 at time: 14:52:12.445947600
TASK END: Task{ID=469, arrivalTime=44, serviceTime=8} at queue: 19 at time: 14:52:12.492795300
TASK START: Task{ID=720, arrivalTime=47, serviceTime=6} at queue: 19 at time: 14:52:12.492795300
Time = 123
TASK END: Task{ID=351, arrivalTime=47, serviceTime=3} at queue: 17 at time: 14:52:13.431708900
TASK START: Task{ID=196, arrivalTime=48, serviceTime=6} at queue: 17 at time: 14:52:13.431708900
TASK END: Task{ID=444, arrivalTime=46, serviceTime=4} at queue: 15 at time: 14:52:13.478149100
TASK START: Task{ID=111, arrivalTime=48, serviceTime=7} at queue: 15 at time: 14:52:13.478149100
TASK END: Task{ID=361, arrivalTime=46, serviceTime=5} at queue: 9 at time: 14:52:13.493131300
TASK START: Task{ID=428, arrivalTime=48, serviceTime=5} at queue: 9 at time: 14:52:13.493131300
TASK END: Task{ID=584, arrivalTime=46, serviceTime=4} at queue: 1 at time: 14:52:13.493131300
TASK START: Task{ID=425, arrivalTime=48, serviceTime=6} at queue: 1 at time: 14:52:13.493131300
Time = 124
TASK END: Task{ID=533, arrivalTime=46, serviceTime=5} at queue: 16 at time: 14:52:14.468732300
TASK END: Task{ID=410, arrivalTime=45, serviceTime=7} at queue: 14 at time: 14:52:14.468732300
TASK START: Task{ID=463, arrivalTime=48, serviceTime=7} at queue: 16 at time: 14:52:14.468732300
TASK START: Task{ID=457, arrivalTime=48, serviceTime=5} at queue: 14 at time: 14:52:14.468732300
TASK END: Task{ID=822, arrivalTime=45, serviceTime=7} at queue: 10 at time: 14:52:14.500632500
TASK START: Task{ID=511, arrivalTime=48, serviceTime=6} at queue: 10 at time: 14:52:14.500632500
Time = 125
TASK END: Task{ID=606, arrivalTime=47, serviceTime=4} at queue: 18 at time: 14:52:15.479761400
TASK START: Task{ID=609, arrivalTime=48, serviceTime=4} at queue: 18 at time: 14:52:15.479761400
TASK END: Task{ID=206, arrivalTime=47, serviceTime=5} at queue: 13 at time: 14:52:15.495675400
TASK START: Task{ID=543, arrivalTime=48, serviceTime=3} at queue: 13 at time: 14:52:15.495675400
TASK END: Task{ID=592, arrivalTime=47, serviceTime=4} at queue: 12 at time: 14:52:15.510645600
TASK START: Task{ID=537, arrivalTime=48, serviceTime=8} at queue: 12 at time: 14:52:15.510645600
TASK END: Task{ID=682, arrivalTime=47, serviceTime=4} at queue: 6 at time: 14:52:15.526591700
Time = 126
TASK START: Task{ID=706, arrivalTime=48, serviceTime=8} at queue: 6 at time: 14:52:15.526591700
TASK END: Task{ID=386, arrivalTime=47, serviceTime=5} at queue: 0 at time: 14:52:15.542543100
TASK START: Task{ID=662, arrivalTime=48, serviceTime=7} at queue: 0 at time: 14:52:15.542543100
TASK END: Task{ID=49, arrivalTime=47, serviceTime=6} at queue: 11 at time: 14:52:16.489637500
TASK START: Task{ID=765, arrivalTime=48, serviceTime=3} at queue: 11 at time: 14:52:16.489637500
Time = 127
TASK END: Task{ID=254, arrivalTime=46, serviceTime=8} at queue: 5 at time: 14:52:16.552904300
TASK START: Task{ID=792, arrivalTime=48, serviceTime=6} at queue: 5 at time: 14:52:16.552904300
TASK END: Task{ID=739, arrivalTime=46, serviceTime=7} at queue: 3 at time: 14:52:16.568850900
TASK START: Task{ID=773, arrivalTime=48, serviceTime=5} at queue: 3 at time: 14:52:16.568850900
Time = 128
TASK END: Task{ID=840, arrivalTime=46, serviceTime=8} at queue: 7 at time: 14:52:17.573583900
TASK START: Task{ID=849, arrivalTime=48, serviceTime=6} at queue: 7 at time: 14:52:17.573583900
TASK END: Task{ID=62, arrivalTime=48, serviceTime=6} at queue: 4 at time: 14:52:18.488529600
TASK END: Task{ID=697, arrivalTime=47, serviceTime=7} at queue: 8 at time: 14:52:18.488529600
TASK START: Task{ID=934, arrivalTime=48, serviceTime=4} at queue: 4 at time: 14:52:18.488529600
TASK START: Task{ID=969, arrivalTime=48, serviceTime=4} at queue: 8 at time: 14:52:18.488529600
TASK END: Task{ID=543, arrivalTime=48, serviceTime=3} at queue: 13 at time: 14:52:18.520469900
TASK START: Task{ID=872, arrivalTime=48, serviceTime=4} at queue: 13 at time: 14:52:18.520469900
TASK END: Task{ID=720, arrivalTime=47, serviceTime=6} at queue: 19 at time: 14:52:18.536369300
TASK START: Task{ID=917, arrivalTime=48, serviceTime=3} at queue: 19 at time: 14:52:18.536369300
TASK END: Task{ID=428, arrivalTime=48, serviceTime=5} at queue: 9 at time: 14:52:18.536369300
TASK START: Task{ID=5, arrivalTime=49, serviceTime=8} at queue: 9 at time: 14:52:18.536369300
Time = 129
TASK END: Task{ID=196, arrivalTime=48, serviceTime=6} at queue: 17 at time: 14:52:19.480588
TASK END: Task{ID=918, arrivalTime=47, serviceTime=7} at queue: 2 at time: 14:52:19.480588
TASK START: Task{ID=378, arrivalTime=49, serviceTime=5} at queue: 17 at time: 14:52:19.480588
TASK START: Task{ID=566, arrivalTime=49, serviceTime=3} at queue: 2 at time: 14:52:19.480588
TASK END: Task{ID=457, arrivalTime=48, serviceTime=5} at queue: 14 at time: 14:52:19.496493700
TASK START: Task{ID=326, arrivalTime=49, serviceTime=6} at queue: 14 at time: 14:52:19.496493700
TASK END: Task{ID=609, arrivalTime=48, serviceTime=4} at queue: 18 at time: 14:52:19.511928800
TASK END: Task{ID=765, arrivalTime=48, serviceTime=3} at queue: 11 at time: 14:52:19.511928800
TASK START: Task{ID=427, arrivalTime=49, serviceTime=3} at queue: 18 at time: 14:52:19.511928800
TASK START: Task{ID=256, arrivalTime=49, serviceTime=7} at queue: 11 at time: 14:52:19.511928800
TASK END: Task{ID=425, arrivalTime=48, serviceTime=6} at queue: 1 at time: 14:52:19.543825600
TASK START: Task{ID=488, arrivalTime=49, serviceTime=7} at queue: 1 at time: 14:52:19.543825600
Time = 130
TASK END: Task{ID=111, arrivalTime=48, serviceTime=7} at queue: 15 at time: 14:52:20.531521100
TASK START: Task{ID=583, arrivalTime=49, serviceTime=5} at queue: 15 at time: 14:52:20.531521100
TASK END: Task{ID=511, arrivalTime=48, serviceTime=6} at queue: 10 at time: 14:52:20.547473800
TASK START: Task{ID=691, arrivalTime=49, serviceTime=7} at queue: 10 at time: 14:52:20.547473800
Time = 131
TASK END: Task{ID=463, arrivalTime=48, serviceTime=7} at queue: 16 at time: 14:52:21.528934100
TASK START: Task{ID=938, arrivalTime=49, serviceTime=3} at queue: 16 at time: 14:52:21.528934100
TASK END: Task{ID=917, arrivalTime=48, serviceTime=3} at queue: 19 at time: 14:52:21.561447100
TASK START: Task{ID=954, arrivalTime=49, serviceTime=4} at queue: 19 at time: 14:52:21.561447100
Time = 132
TASK END: Task{ID=773, arrivalTime=48, serviceTime=5} at queue: 3 at time: 14:52:21.608294100
TASK START: Task{ID=980, arrivalTime=49, serviceTime=7} at queue: 3 at time: 14:52:21.608294100
TASK END: Task{ID=566, arrivalTime=49, serviceTime=3} at queue: 2 at time: 14:52:22.505391200
TASK START: Task{ID=107, arrivalTime=50, serviceTime=4} at queue: 2 at time: 14:52:22.505391200
TASK END: Task{ID=427, arrivalTime=49, serviceTime=3} at queue: 18 at time: 14:52:22.521327200
TASK START: Task{ID=16, arrivalTime=50, serviceTime=5} at queue: 18 at time: 14:52:22.521327200
TASK END: Task{ID=934, arrivalTime=48, serviceTime=4} at queue: 4 at time: 14:52:22.521327200
TASK END: Task{ID=969, arrivalTime=48, serviceTime=4} at queue: 8 at time: 14:52:22.521327200
TASK START: Task{ID=431, arrivalTime=50, serviceTime=6} at queue: 4 at time: 14:52:22.521327200
TASK START: Task{ID=527, arrivalTime=50, serviceTime=8} at queue: 8 at time: 14:52:22.521327200
TASK END: Task{ID=872, arrivalTime=48, serviceTime=4} at queue: 13 at time: 14:52:22.551287
TASK START: Task{ID=3, arrivalTime=50, serviceTime=7} at queue: 13 at time: 14:52:22.551287
Time = 133
TASK END: Task{ID=792, arrivalTime=48, serviceTime=6} at queue: 5 at time: 14:52:22.598671
TASK START: Task{ID=503, arrivalTime=50, serviceTime=7} at queue: 5 at time: 14:52:22.598671
TASK END: Task{ID=662, arrivalTime=48, serviceTime=7} at queue: 0 at time: 14:52:22.598671
TASK START: Task{ID=73, arrivalTime=50, serviceTime=7} at queue: 0 at time: 14:52:22.598671
TASK END: Task{ID=537, arrivalTime=48, serviceTime=8} at queue: 12 at time: 14:52:23.579418500
TASK START: Task{ID=557, arrivalTime=50, serviceTime=8} at queue: 12 at time: 14:52:23.579418500
TASK END: Task{ID=706, arrivalTime=48, serviceTime=8} at queue: 6 at time: 14:52:23.595363200
TASK START: Task{ID=780, arrivalTime=50, serviceTime=4} at queue: 6 at time: 14:52:23.595363200
Time = 134
TASK END: Task{ID=849, arrivalTime=48, serviceTime=6} at queue: 7 at time: 14:52:23.627256800
TASK START: Task{ID=909, arrivalTime=50, serviceTime=4} at queue: 7 at time: 14:52:23.627256800
TASK END: Task{ID=378, arrivalTime=49, serviceTime=5} at queue: 17 at time: 14:52:24.527190500
TASK START: Task{ID=953, arrivalTime=50, serviceTime=8} at queue: 17 at time: 14:52:24.527190500
TASK END: Task{ID=938, arrivalTime=49, serviceTime=3} at queue: 16 at time: 14:52:24.558183800
TASK START: Task{ID=950, arrivalTime=50, serviceTime=8} at queue: 16 at time: 14:52:24.558183800
Time = 135
TASK END: Task{ID=326, arrivalTime=49, serviceTime=6} at queue: 14 at time: 14:52:25.547009400
TASK START: Task{ID=79, arrivalTime=51, serviceTime=8} at queue: 14 at time: 14:52:25.547009400
TASK END: Task{ID=583, arrivalTime=49, serviceTime=5} at queue: 15 at time: 14:52:25.578453200
TASK START: Task{ID=110, arrivalTime=51, serviceTime=4} at queue: 15 at time: 14:52:25.578453200
TASK END: Task{ID=954, arrivalTime=49, serviceTime=4} at queue: 19 at time: 14:52:25.594400100
TASK START: Task{ID=160, arrivalTime=51, serviceTime=3} at queue: 19 at time: 14:52:25.594400100
Time = 136
TASK END: Task{ID=107, arrivalTime=50, serviceTime=4} at queue: 2 at time: 14:52:26.539770700
TASK START: Task{ID=200, arrivalTime=51, serviceTime=4} at queue: 2 at time: 14:52:26.539770700
TASK END: Task{ID=256, arrivalTime=49, serviceTime=7} at queue: 11 at time: 14:52:26.571753100
TASK START: Task{ID=162, arrivalTime=51, serviceTime=7} at queue: 11 at time: 14:52:26.571753100
TASK END: Task{ID=5, arrivalTime=49, serviceTime=8} at queue: 9 at time: 14:52:26.603247100
TASK END: Task{ID=488, arrivalTime=49, serviceTime=7} at queue: 1 at time: 14:52:26.603247100
TASK START: Task{ID=492, arrivalTime=51, serviceTime=5} at queue: 9 at time: 14:52:26.603247100
TASK START: Task{ID=197, arrivalTime=51, serviceTime=3} at queue: 1 at time: 14:52:26.603247100
Time = 137
TASK END: Task{ID=16, arrivalTime=50, serviceTime=5} at queue: 18 at time: 14:52:27.560907400
TASK START: Task{ID=509, arrivalTime=51, serviceTime=7} at queue: 18 at time: 14:52:27.560907400
TASK END: Task{ID=691, arrivalTime=49, serviceTime=7} at queue: 10 at time: 14:52:27.607812100
TASK START: Task{ID=628, arrivalTime=51, serviceTime=8} at queue: 10 at time: 14:52:27.607812100
Time = 138
TASK END: Task{ID=780, arrivalTime=50, serviceTime=4} at queue: 6 at time: 14:52:27.623758300
TASK START: Task{ID=570, arrivalTime=51, serviceTime=6} at queue: 6 at time: 14:52:27.623758300
TASK END: Task{ID=909, arrivalTime=50, serviceTime=4} at queue: 7 at time: 14:52:27.655644700
TASK START: Task{ID=577, arrivalTime=51, serviceTime=5} at queue: 7 at time: 14:52:27.655644700
TASK END: Task{ID=431, arrivalTime=50, serviceTime=6} at queue: 4 at time: 14:52:28.565595600
TASK START: Task{ID=764, arrivalTime=51, serviceTime=3} at queue: 4 at time: 14:52:28.565595600
TASK END: Task{ID=160, arrivalTime=51, serviceTime=3} at queue: 19 at time: 14:52:28.612030700
TASK START: Task{ID=686, arrivalTime=51, serviceTime=4} at queue: 19 at time: 14:52:28.612030700
Time = 139
TASK END: Task{ID=980, arrivalTime=49, serviceTime=7} at queue: 3 at time: 14:52:28.658835900
TASK START: Task{ID=690, arrivalTime=51, serviceTime=5} at queue: 3 at time: 14:52:28.658835900
TASK END: Task{ID=110, arrivalTime=51, serviceTime=4} at queue: 15 at time: 14:52:29.605366900
TASK END: Task{ID=3, arrivalTime=50, serviceTime=7} at queue: 13 at time: 14:52:29.605366900
TASK START: Task{ID=894, arrivalTime=51, serviceTime=4} at queue: 13 at time: 14:52:29.605366900
TASK START: Task{ID=900, arrivalTime=51, serviceTime=7} at queue: 15 at time: 14:52:29.605366900
TASK END: Task{ID=197, arrivalTime=51, serviceTime=3} at queue: 1 at time: 14:52:29.621265800
TASK START: Task{ID=101, arrivalTime=52, serviceTime=3} at queue: 1 at time: 14:52:29.621265800
Time = 140
TASK END: Task{ID=503, arrivalTime=50, serviceTime=7} at queue: 5 at time: 14:52:29.653205700
TASK END: Task{ID=73, arrivalTime=50, serviceTime=7} at queue: 0 at time: 14:52:29.653205700
TASK START: Task{ID=118, arrivalTime=52, serviceTime=8} at queue: 5 at time: 14:52:29.653205700
TASK START: Task{ID=29, arrivalTime=52, serviceTime=8} at queue: 0 at time: 14:52:29.653205700
TASK END: Task{ID=200, arrivalTime=51, serviceTime=4} at queue: 2 at time: 14:52:30.572463600
TASK START: Task{ID=182, arrivalTime=52, serviceTime=7} at queue: 2 at time: 14:52:30.572463600
TASK END: Task{ID=527, arrivalTime=50, serviceTime=8} at queue: 8 at time: 14:52:30.572463600
TASK START: Task{ID=211, arrivalTime=52, serviceTime=7} at queue: 8 at time: 14:52:30.572463600
Time = 141
TASK END: Task{ID=764, arrivalTime=51, serviceTime=3} at queue: 4 at time: 14:52:31.597440200
TASK START: Task{ID=346, arrivalTime=52, serviceTime=6} at queue: 4 at time: 14:52:31.597440200
TASK END: Task{ID=492, arrivalTime=51, serviceTime=5} at queue: 9 at time: 14:52:31.645279900
TASK END: Task{ID=557, arrivalTime=50, serviceTime=8} at queue: 12 at time: 14:52:31.645279900
TASK START: Task{ID=529, arrivalTime=52, serviceTime=7} at queue: 9 at time: 14:52:31.645279900
TASK START: Task{ID=272, arrivalTime=52, serviceTime=4} at queue: 12 at time: 14:52:31.645279900
Time = 142
TASK END: Task{ID=953, arrivalTime=50, serviceTime=8} at queue: 17 at time: 14:52:32.588515600
TASK START: Task{ID=587, arrivalTime=52, serviceTime=6} at queue: 17 at time: 14:52:32.588515600
TASK END: Task{ID=950, arrivalTime=50, serviceTime=8} at queue: 16 at time: 14:52:32.620402800
TASK START: Task{ID=541, arrivalTime=52, serviceTime=6} at queue: 16 at time: 14:52:32.620402800
TASK END: Task{ID=686, arrivalTime=51, serviceTime=4} at queue: 19 at time: 14:52:32.651313100
TASK END: Task{ID=101, arrivalTime=52, serviceTime=3} at queue: 1 at time: 14:52:32.651313100
TASK START: Task{ID=730, arrivalTime=52, serviceTime=7} at queue: 19 at time: 14:52:32.651313100
TASK START: Task{ID=863, arrivalTime=52, serviceTime=7} at queue: 1 at time: 14:52:32.651313100
Time = 143
TASK END: Task{ID=577, arrivalTime=51, serviceTime=5} at queue: 7 at time: 14:52:32.698761700
TASK START: Task{ID=931, arrivalTime=52, serviceTime=4} at queue: 7 at time: 14:52:32.698761700
TASK END: Task{ID=79, arrivalTime=51, serviceTime=8} at queue: 14 at time: 14:52:33.614883100
TASK START: Task{ID=30, arrivalTime=53, serviceTime=6} at queue: 14 at time: 14:52:33.614883100
TASK END: Task{ID=162, arrivalTime=51, serviceTime=7} at queue: 11 at time: 14:52:33.630829
TASK END: Task{ID=894, arrivalTime=51, serviceTime=4} at queue: 13 at time: 14:52:33.630829
TASK START: Task{ID=984, arrivalTime=52, serviceTime=8} at queue: 13 at time: 14:52:33.630829
TASK START: Task{ID=979, arrivalTime=52, serviceTime=6} at queue: 11 at time: 14:52:33.630829
TASK END: Task{ID=570, arrivalTime=51, serviceTime=6} at queue: 6 at time: 14:52:33.678708200
TASK START: Task{ID=244, arrivalTime=53, serviceTime=3} at queue: 6 at time: 14:52:33.678708200
Time = 144
TASK END: Task{ID=690, arrivalTime=51, serviceTime=5} at queue: 3 at time: 14:52:33.710190200
TASK START: Task{ID=172, arrivalTime=53, serviceTime=7} at queue: 3 at time: 14:52:33.710190200
TASK END: Task{ID=509, arrivalTime=51, serviceTime=7} at queue: 18 at time: 14:52:34.622963500
TASK START: Task{ID=267, arrivalTime=53, serviceTime=8} at queue: 18 at time: 14:52:34.622963500
Time = 145
TASK END: Task{ID=628, arrivalTime=51, serviceTime=8} at queue: 10 at time: 14:52:35.663877900
TASK END: Task{ID=272, arrivalTime=52, serviceTime=4} at queue: 12 at time: 14:52:35.663877900
TASK START: Task{ID=723, arrivalTime=53, serviceTime=8} at queue: 10 at time: 14:52:35.663877900
TASK START: Task{ID=497, arrivalTime=53, serviceTime=3} at queue: 12 at time: 14:52:35.663877900
Time = 146
TASK END: Task{ID=900, arrivalTime=51, serviceTime=7} at queue: 15 at time: 14:52:36.671929200
TASK START: Task{ID=729, arrivalTime=53, serviceTime=8} at queue: 15 at time: 14:52:36.671929200
TASK END: Task{ID=244, arrivalTime=53, serviceTime=3} at queue: 6 at time: 14:52:36.703446900
Time = 147
TASK START: Task{ID=733, arrivalTime=53, serviceTime=4} at queue: 6 at time: 14:52:36.703446900
TASK END: Task{ID=931, arrivalTime=52, serviceTime=4} at queue: 7 at time: 14:52:36.735339200
